24350
4;20;206
4;20;207
4;20
4;21;22
4;21;23
4;21;24
4;21;25
4;21;26
4;21;27
4;21;35
4;21;36
4;21;45
4;21;206
4;21;207
4;21
4;22;23
4;22;24
4;22;25
4;22;26
4;22;27
4;22;35
4;22;36
4;22;45
4;22;206
4;22;207
4;22
4;23;24
4;23;25
4;23;26
4;23;27
4;23;35
4;23;36
4;23;45
4;23;206
4;23;207
4;23
4;24;25
4;24;26
4;24;27
4;24;35
4;24;36
4;24;45
4;24;206
4;24;207
4;24
4;25;26
4;25;27
4;25;35
4;25;36
4;25;45
4;25;206
4;25;207
4;25
4;26;27
4;26;35
4;26;36
4;26;45
4;26;206
4;26;207
4;26
4;27;35
4;27;36
4;27;45
4;27;206
4;27;207
4;27
4;35;36
4;35;45
4;35;206
4;35;207
4;35
4;36;45
4;36;206
4;36;207
4;36
4;45;206
4;45;207
4;45
4;206;207
4;206
4;207
4
5;6;7
5;6;8
5;6;9
5;6;10
5;6;11
5;6;12
5;6;13
5;6;14
5;6;15
5;6;16
5;6;17
5;6;18
5;6;19
5;6;20
5;6;21
5;6;22
5;6;23
5;6;24
5;6;25
5;6;26
5;6;27
5;6;35
5;6;36
5;6;45
5;6;206
5;6;207
5;6
5;7;8
5;7;9
5;7;10
5;7;11
5;7;12
5;7;13
5;7;14
5;7;15
5;7;16
5;7;17
5;7;18
5;7;19
5;7;20
5;7;21
5;7;22
5;7;23
5;7;24
5;7;25
5;7;26
5;7;27
5;7;35
5;7;36
5;7;45
5;7;206
5;7;207
5;7
5;8;9
5;8;10
5;8;11
5;8;12
5;8;13
5;8;14
5;8;15
5;8;16
5;8;17
5;8;18
5;8;19
5;8;20
5;8;21
5;8;22
5;8;23
5;8;24
5;8;25
5;8;26
5;8;27
5;8;35
5;8;36
5;8;45
5;8;206
5;8;207
5;8
5;9;10
5;9;11
5;9;12
5;9;13
5;9;14
5;9;15
5;9;16
5;9;17
5;9;18
5;9;19
5;9;20
5;9;21
5;9;22
5;9;23
5;9;24
5;9;25
5;9;26
5;9;27
5;9;35
5;9;36
5;9;45
5;9;206
5;9;207
5;9
5;10;11
5;10;12
5;10;13
5;10;14
5;10;15
5;10;16
5;10;17
5;10;18
5;10;19
5;10;20
5;10;21
5;10;22
5;10;23
5;10;24
5;10;25
5;10;26
5;10;27
5;10;35
5;10;36
5;10;45
5;10;206
5;10;207
5;10
5;11;12
5;11;13
5;11;14
5;11;15
5;11;16
5;11;17
5;11;18
5;11;19
5;11;20
5;11;21
5;11;22
5;11;23
5;11;24
5;11;25
5;11;26
5;11;27
5;11;35
5;11;36
5;11;45
5;11;206
5;11;207
5;11
5;12;13
5;12;14
5;12;15
5;12;16
5;12;17
5;12;18
5;12;19
5;12;20
5;12;21
5;12;22
5;12;23
5;12;24
5;12;25
5;12;26
5;12;27
5;12;35
5;12;36
5;12;45
5;12;206
5;12;207
5;12
5;13;14
5;13;15
5;13;16
5;13;17
5;13;18
5;13;19
5;13;20
5;13;21
5;13;22
5;13;23
5;13;24
5;13;25
5;13;26
5;13;27
5;13;35
5;13;36
5;13;45
5;13;206
5;13;207
5;13
5;14;15
5;14;16
5;14;17
5;14;18
5;14;19
5;14;20
5;14;21
5;14;22
5;14;23
5;14;24
5;14;25
5;14;26
5;14;27
5;14;35
5;14;36
5;14;45
5;14;206
5;14;207
5;14
5;15;16
5;15;17
5;15;18
5;15;19
5;15;20
5;15;21
5;15;22
5;15;23
5;15;24
5;15;25
5;15;26
5;15;27
5;15;35
5;15;36
5;15;45
5;15;206
5;15;207
5;15
5;16;17
5;16;18
5;16;19
5;16;20
5;16;21
5;16;22
5;16;23
5;16;24
5;16;25
5;16;26
5;16;27
5;16;35
5;16;36
5;16;45
5;16;206
5;16;207
5;16
5;17;18
5;17;19
5;17;20
5;17;21
5;17;22
5;17;23
5;17;24
5;17;25
5;17;26
5;17;27
5;17;35
5;17;36
5;17;45
5;17;206
5;17;207
5;17
5;18;19
5;18;20
5;18;21
5;18;22
5;18;23
5;18;24
5;18;25
5;18;26
5;18;27
5;18;35
5;18;36
5;18;45
5;18;206
5;18;207
5;18
5;19;20
5;19;21
5;19;22
5;19;23
5;19;24
5;19;25
5;19;26
5;19;27
5;19;35
5;19;36
5;19;45
5;19;206
5;19;207
5;19
5;20;21
5;20;22
5;20;23
5;20;24
5;20;25
5;20;26
5;20;27
5;20;35
5;20;36
5;20;45
5;20;206
5;20;207
5;20
5;21;22
5;21;23
5;21;24
5;21;25
5;21;26
5;21;27
5;21;35
5;21;36
5;21;45
5;21;206
5;21;207
5;21
5;22;23
5;22;24
5;22;25
5;22;26
5;22;27
5;22;35
5;22;36
5;22;45
5;22;206
5;22;207
5;22
5;23;24
5;23;25
5;23;26
5;23;27
5;23;35
5;23;36
5;23;45
5;23;206
5;23;207
5;23
5;24;25
5;24;26
5;24;27
5;24;35
5;24;36
5;24;45
5;24;206
5;24;207
5;24
5;25;26
5;25;27
5;25;35
5;25;36
5;25;45
5;25;206
5;25;207
5;25
5;26;27
5;26;35
5;26;36
5;26;45
5;26;206
5;26;207
5;26
5;27;35
5;27;36
5;27;45
5;27;206
5;27;207
5;27
5;35;36
5;35;45
5;35;206
5;35;207
5;35
5;36;45
5;36;206
5;36;207
5;36
5;45;206
5;45;207
5;45
5;206;207
5;206
5;207
5
6;7;8
6;7;9
6;7;10
6;7;11
6;7;12
6;7;13
6;7;14
6;7;15
6;7;16
6;7;17
6;7;18
6;7;19
6;7;20
6;7;21
6;7;22
6;7;23
6;7;24
6;7;25
6;7;26
6;7;27
6;7;35
6;7;36
6;7;45
6;7;206
6;7;207
6;7
6;8;9
6;8;10
6;8;11
6;8;12
6;8;13
6;8;14
6;8;15
6;8;16
6;8;17
6;8;18
6;8;19
6;8;20
6;8;21
6;8;22
6;8;23
6;8;24
6;8;25
6;8;26
6;8;27
6;8;35
6;8;36
6;8;45
6;8;206
6;8;207
6;8
6;9;10
6;9;11
6;9;12
6;9;13
6;9;14
6;9;15
6;9;16
6;9;17
6;9;18
6;9;19
6;9;20
6;9;21
6;9;22
6;9;23
6;9;24
6;9;25
6;9;26
6;9;27
6;9;35
6;9;36
6;9;45
6;9;206
6;9;207
6;9
6;10;11
6;10;12
6;10;13
6;10;14
6;10;15
6;10;16
6;10;17
6;10;18
6;10;19
6;10;20
6;10;21
6;10;22
6;10;23
6;10;24
6;10;25
6;10;26
6;10;27
6;10;35
6;10;36
6;10;45
6;10;206
6;10;207
6;10
6;11;12
6;11;13
6;11;14
6;11;15
6;11;16
6;11;17
6;11;18
6;11;19
6;11;20
6;11;21
6;11;22
6;11;23
6;11;24
6;11;25
6;11;26
6;11;27
6;11;35
6;11;36
6;11;45
6;11;206
6;11;207
6;11
6;12;13
6;12;14
6;12;15
6;12;16
6;12;17
6;12;18
6;12;19
6;12;20
6;12;21
6;12;22
6;12;23
6;12;24
6;12;25
6;12;26
6;12;27
6;12;35
6;12;36
6;12;45
6;12;206
6;12;207
6;12
6;13;14
6;13;15
6;13;16
6;13;17
6;13;18
6;13;19
6;13;20
6;13;21
6;13;22
6;13;23
6;13;24
6;13;25
6;13;26
6;13;27
6;13;35
6;13;36
6;13;45
6;13;206
6;13;207
6;13
6;14;15
6;14;16
6;14;17
6;14;18
6;14;19
6;14;20
6;14;21
6;14;22
6;14;23
6;14;24
6;14;25
6;14;26
6;14;27
6;14;35
6;14;36
6;14;45
6;14;206
6;14;207
6;14
6;15;16
6;15;17
6;15;18
6;15;19
6;15;20
6;15;21
6;15;22
6;15;23
6;15;24
6;15;25
6;15;26
6;15;27
6;15;35
6;15;36
6;15;45
6;15;206
6;15;207
6;15
6;16;17
6;16;18
6;16;19
6;16;20
6;16;21
6;16;22
6;16;23
6;16;24
6;16;25
6;16;26
6;16;27
6;16;35
6;16;36
6;16;45
6;16;206
6;16;207
6;16
6;17;18
6;17;19
6;17;20
6;17;21
6;17;22
6;17;23
6;17;24
6;17;25
6;17;26
6;17;27
6;17;35
6;17;36
6;17;45
6;17;206
6;17;207
6;17
6;18;19
6;18;20
6;18;21
6;18;22
6;18;23
6;18;24
6;18;25
6;18;26
6;18;27
6;18;35
6;18;36
6;18;45
6;18;206
6;18;207
6;18
6;19;20
6;19;21
6;19;22
6;19;23
6;19;24
6;19;25
6;19;26
6;19;27
6;19;35
6;19;36
6;19;45
6;19;206
6;19;207
6;19
6;20;21
6;20;22
6;20;23
6;20;24
6;20;25
6;20;26
6;20;27
6;20;35
6;20;36
6;20;45
6;20;206
6;20;207
6;20
6;21;22
6;21;23
6;21;24
6;21;25
6;21;26
6;21;27
6;21;35
6;21;36
6;21;45
6;21;206
6;21;207
6;21
6;22;23
6;22;24
6;22;25
6;22;26
6;22;27
6;22;35
6;22;36
6;22;45
6;22;206
6;22;207
6;22
6;23;24
6;23;25
6;23;26
6;23;27
6;23;35
6;23;36
6;23;45
6;23;206
6;23;207
6;23
6;24;25
6;24;26
6;24;27
6;24;35
6;24;36
6;24;45
6;24;206
6;24;207
6;24
6;25;26
6;25;27
6;25;35
6;25;36
6;25;45
6;25;206
6;25;207
6;25
6;26;27
6;26;35
6;26;36
6;26;45
6;26;206
6;26;207
6;26
6;27;35
6;27;36
6;27;45
6;27;206
6;27;207
6;27
6;35;36
6;35;45
6;35;206
6;35;207
6;35
6;36;45
6;36;206
6;36;207
6;36
6;45;206
6;45;207
6;45
6;206;207
6;206
6;207
6
7;8;9
7;8;10
7;8;11
7;8;12
7;8;13
7;8;14
7;8;15
7;8;16
7;8;17
7;8;18
7;8;19
7;8;20
7;8;21
7;8;22
7;8;23
7;8;24
7;8;25
7;8;26
7;8;27
7;8;35
7;8;36
7;8;45
7;8;206
7;8;207
7;8
7;9;10
7;9;11
7;9;12
7;9;13
7;9;14
7;9;15
7;9;16
7;9;17
7;9;18
7;9;19
7;9;20
7;9;21
7;9;22
7;9;23
7;9;24
7;9;25
7;9;26
7;9;27
7;9;35
7;9;36
7;9;45
7;9;206
7;9;207
7;9
7;10;11
7;10;12
7;10;13
7;10;14
7;10;15
7;10;16
7;10;17
7;10;18
7;10;19
7;10;20
7;10;21
7;10;22
7;10;23
7;10;24
7;10;25
7;10;26
7;10;27
7;10;35
7;10;36
7;10;45
7;10;206
7;10;207
7;10
7;11;12
7;11;13
7;11;14
7;11;15
7;11;16
7;11;17
7;11;18
7;11;19
7;11;20
7;11;21
7;11;22
7;11;23
7;11;24
7;11;25
7;11;26
7;11;27
7;11;35
7;11;36
7;11;45
7;11;206
7;11;207
7;11
7;12;13
7;12;14
7;12;15
7;12;16
7;12;17
7;12;18
7;12;19
7;12;20
7;12;21
7;12;22
7;12;23
7;12;24
7;12;25
7;12;26
7;12;27
7;12;35
7;12;36
7;12;45
7;12;206
7;12;207
7;12
7;13;14
7;13;15
7;13;16
7;13;17
7;13;18
7;13;19
7;13;20
7;13;21
7;13;22
7;13;23
7;13;24
7;13;25
7;13;26
7;13;27
7;13;35
7;13;36
7;13;45
7;13;206
7;13;207
7;13
7;14;15
7;14;16
7;14;17
7;14;18
7;14;19
7;14;20
7;14;21
7;14;22
7;14;23
7;14;24
7;14;25
7;14;26
7;14;27
7;14;35
7;14;36
7;14;45
7;14;206
7;14;207
7;14
7;15;16
7;15;17
7;15;18
7;15;19
7;15;20
7;15;21
7;15;22
7;15;23
7;15;24
7;15;25
7;15;26
7;15;27
7;15;35
7;15;36
7;15;45
7;15;206
7;15;207
7;15
7;16;17
7;16;18
7;16;19
7;16;20
7;16;21
7;16;22
7;16;23
7;16;24
7;16;25
7;16;26
7;16;27
7;16;35
7;16;36
7;16;45
7;16;206
7;16;207
7;16
7;17;18
7;17;19
7;17;20
7;17;21
7;17;22
7;17;23
7;17;24
7;17;25
7;17;26
7;17;27
7;17;35
7;17;36
7;17;45
7;17;206
7;17;207
7;17
7;18;19
7;18;20
7;18;21
7;18;22
7;18;23
7;18;24
7;18;25
7;18;26
7;18;27
7;18;35
7;18;36
7;18;45
7;18;206
7;18;207
7;18
7;19;20
7;19;21
7;19;22
7;19;23
7;19;24
7;19;25
7;19;26
7;19;27
7;19;35
7;19;36
7;19;45
7;19;206
7;19;207
7;19
7;20;21
7;20;22
7;20;23
7;20;24
7;20;25
7;20;26
7;20;27
7;20;35
7;20;36
7;20;45
7;20;206
7;20;207
7;20
7;21;22
7;21;23
7;21;24
7;21;25
7;21;26
7;21;27
7;21;35
7;21;36
7;21;45
7;21;206
7;21;207
7;21
7;22;23
7;22;24
7;22;25
7;22;26
7;22;27
7;22;35
7;22;36
7;22;45
7;22;206
7;22;207
7;22
7;23;24
7;23;25
7;23;26
7;23;27
7;23;35
7;23;36
7;23;45
7;23;206
7;23;207
7;23
7;24;25
7;24;26
7;24;27
7;24;35
7;24;36
7;24;45
7;24;206
7;24;207
7;24
7;25;26
7;25;27
7;25;35
7;25;36
7;25;45
7;25;206
7;25;207
7;25
7;26;27
7;26;35
7;26;36
7;26;45
7;26;206
7;26;207
7;26
7;27;35
7;27;36
7;27;45
7;27;206
7;27;207
7;27
7;35;36
7;35;45
7;35;206
7;35;207
7;35
7;36;45
7;36;206
7;36;207
7;36
7;45;206
7;45;207
7;45
7;206;207
7;206
7;207
7
8;9;10
8;9;11
8;9;12
8;9;13
8;9;14
8;9;15
8;9;16
8;9;17
8;9;18
8;9;19
8;9;20
8;9;21
8;9;22
8;9;23
8;9;24
8;9;25
8;9;26
8;9;27
8;9;35
8;9;36
8;9;45
8;9;206
8;9;207
8;9
8;10;11
8;10;12
8;10;13
8;10;14
8;10;15
8;10;16
8;10;17
8;10;18
8;10;19
8;10;20
8;10;21
8;10;22
8;10;23
8;10;24
8;10;25
8;10;26
8;10;27
8;10;35
8;10;36
8;10;45
8;10;206
8;10;207
8;10
8;11;12
8;11;13
8;11;14
8;11;15
8;11;16
8;11;17
8;11;18
8;11;19
8;11;20
8;11;21
8;11;22
8;11;23
8;11;24
8;11;25
8;11;26
8;11;27
8;11;35
8;11;36
8;11;45
8;11;206
8;11;207
8;11
8;12;13
8;12;14
8;12;15
8;12;16
8;12;17
8;12;18
8;12;19
8;12;20
8;12;21
8;12;22
8;12;23
8;12;24
8;12;25
8;12;26
8;12;27
8;12;35
8;12;36
8;12;45
8;12;206
8;12;207
8;12
8;13;14
8;13;15
8;13;16
8;13;17
8;13;18
8;13;19
8;13;20
8;13;21
8;13;22
8;13;23
8;13;24
8;13;25
8;13;26
8;13;27
8;13;35
8;13;36
8;13;45
8;13;206
8;13;207
8;13
8;14;15
8;14;16
8;14;17
8;14;18
8;14;19
8;14;20
8;14;21
8;14;22
8;14;23
8;14;24
8;14;25
8;14;26
8;14;27
8;14;35
8;14;36
8;14;45
8;14;206
8;14;207
8;14
8;15;16
8;15;17
8;15;18
8;15;19
8;15;20
8;15;21
8;15;22
8;15;23
8;15;24
8;15;25
8;15;26
8;15;27
8;15;35
8;15;36
8;15;45
8;15;206
8;15;207
8;15
8;16;17
8;16;18
8;16;19
8;16;20
8;16;21
8;16;22
8;16;23
8;16;24
8;16;25
8;16;26
8;16;27
8;16;35
8;16;36
8;16;45
8;16;206
8;16;207
8;16
8;17;18
8;17;19
8;17;20
8;17;21
8;17;22
8;17;23
8;17;24
8;17;25
8;17;26
8;17;27
8;17;35
8;17;36
8;17;45
8;17;206
8;17;207
8;17
8;18;19
8;18;20
8;18;21
8;18;22
8;18;23
8;18;24
8;18;25
8;18;26
8;18;27
8;18;35
8;18;36
8;18;45
8;18;206
8;18;207
8;18
8;19;20
8;19;21
8;19;22
8;19;23
8;19;24
8;19;25
8;19;26
8;19;27
8;19;35
8;19;36
8;19;45
8;19;206
8;19;207
8;19
8;20;21
8;20;22
8;20;23
8;20;24
8;20;25
8;20;26
8;20;27
8;20;35
8;20;36
8;20;45
8;20;206
8;20;207
8;20
8;21;22
8;21;23
8;21;24
8;21;25
8;21;26
8;21;27
8;21;35
8;21;36
8;21;45
8;21;206
8;21;207
8;21
8;22;23
8;22;24
8;22;25
8;22;26
8;22;27
8;22;35
8;22;36
8;22;45
8;22;206
8;22;207
8;22
8;23;24
8;23;25
8;23;26
8;23;27
8;23;35
8;23;36
8;23;45
8;23;206
8;23;207
8;23
8;24;25
8;24;26
8;24;27
8;24;35
8;24;36
8;24;45
8;24;206
8;24;207
8;24
8;25;26
8;25;27
8;25;35
8;25;36
8;25;45
8;25;206
8;25;207
8;25
8;26;27
8;26;35
8;26;36
8;26;45
8;26;206
8;26;207
8;26
8;27;35
8;27;36
8;27;45
8;27;206
8;27;207
8;27
8;35;36
8;35;45
8;35;206
8;35;207
8;35
8;36;45
8;36;206
8;36;207
8;36
8;45;206
8;45;207
8;45
8;206;207
8;206
8;207
8
9;10;11
9;10;12
9;10;13
9;10;14
9;10;15
9;10;16
9;10;17
9;10;18
9;10;19
9;10;20
9;10;21
9;10;22
9;10;23
9;10;24
9;10;25
9;10;26
9;10;27
9;10;35
9;10;36
9;10;45
9;10;206
9;10;207
9;10
9;11;12
9;11;13
9;11;14
9;11;15
9;11;16
9;11;17
9;11;18
9;11;19
9;11;20
9;11;21
9;11;22
9;11;23
9;11;24
9;11;25
9;11;26
9;11;27
9;11;35
9;11;36
9;11;45
9;11;206
9;11;207
9;11
9;12;13
9;12;14
9;12;15
9;12;16
9;12;17
9;12;18
9;12;19
9;12;20
9;12;21
9;12;22
9;12;23
9;12;24
9;12;25
9;12;26
9;12;27
9;12;35
9;12;36
9;12;45
9;12;206
9;12;207
9;12
9;13;14
9;13;15
9;13;16
9;13;17
9;13;18
9;13;19
9;13;20
9;13;21
9;13;22
9;13;23
9;13;24
9;13;25
9;13;26
9;13;27
9;13;35
9;13;36
9;13;45
9;13;206
9;13;207
9;13
9;14;15
9;14;16
9;14;17
9;14;18
9;14;19
9;14;20
9;14;21
9;14;22
9;14;23
9;14;24
9;14;25
9;14;26
9;14;27
9;14;35
9;14;36
9;14;45
9;14;206
9;14;207
9;14
9;15;16
9;15;17
9;15;18
9;15;19
9;15;20
9;15;21
9;15;22
9;15;23
9;15;24
9;15;25
9;15;26
9;15;27
9;15;35
9;15;36
9;15;45
9;15;206
9;15;207
9;15
9;16;17
9;16;18
9;16;19
9;16;20
9;16;21
9;16;22
9;16;23
9;16;24
9;16;25
9;16;26
9;16;27
9;16;35
9;16;36
9;16;45
9;16;206
9;16;207
9;16
9;17;18
9;17;19
9;17;20
9;17;21
9;17;22
9;17;23
9;17;24
9;17;25
9;17;26
9;17;27
9;17;35
9;17;36
9;17;45
9;17;206
9;17;207
9;17
9;18;19
9;18;20
9;18;21
9;18;22
9;18;23
9;18;24
9;18;25
9;18;26
9;18;27
9;18;35
9;18;36
9;18;45
9;18;206
9;18;207
9;18
9;19;20
9;19;21
9;19;22
9;19;23
9;19;24
9;19;25
9;19;26
9;19;27
9;19;35
9;19;36
9;19;45
9;19;206
9;19;207
9;19
9;20;21
9;20;22
9;20;23
9;20;24
9;20;25
9;20;26
